[INFO] Experiment mode is :  ON
[INFO] ODE function :  laplacian
[INFO] Block type :  attention
[INFO] T value :  128.0
[INFO] L1 regularization on :  False
[INFO] L1 reg coefficient :  0.001
/home/administrator/anaconda3/envs/deepgrand/lib/python3.8/site-packages/torchdiffeq/_impl/misc.py:11: UserWarning: Dopri5Solver: Unexpected arguments {'step_size': 1}
  warnings.warn('{}: Unexpected arguments {}'.format(solver.__class__.__name__, unused_kwargs))
GNNEarly
m1.module.weight
torch.Size([80, 1433])
m1.module.bias
torch.Size([80])
m2.module.weight
torch.Size([7, 80])
m2.module.bias
torch.Size([7])
odeblock.odefunc.alpha_train
torch.Size([])
odeblock.odefunc.beta_train
torch.Size([])
odeblock.odefunc.alpha_sc
torch.Size([1])
odeblock.odefunc.beta_sc
torch.Size([1])
odeblock.odefunc.w
torch.Size([80, 80])
odeblock.odefunc.d
torch.Size([80])
odeblock.reg_odefunc.odefunc.alpha_train
torch.Size([])
odeblock.reg_odefunc.odefunc.beta_train
torch.Size([])
odeblock.reg_odefunc.odefunc.alpha_sc
torch.Size([1])
odeblock.reg_odefunc.odefunc.beta_sc
torch.Size([1])
odeblock.reg_odefunc.odefunc.w
torch.Size([80, 80])
odeblock.reg_odefunc.odefunc.d
torch.Size([80])
odeblock.multihead_att_layer.Q.weight
torch.Size([128, 80])
odeblock.multihead_att_layer.Q.bias
torch.Size([128])
odeblock.multihead_att_layer.V.weight
torch.Size([128, 80])
odeblock.multihead_att_layer.V.bias
torch.Size([128])
odeblock.multihead_att_layer.K.weight
torch.Size([128, 80])
odeblock.multihead_att_layer.K.bias
torch.Size([128])
odeblock.multihead_att_layer.Wout.weight
torch.Size([80, 16])
odeblock.multihead_att_layer.Wout.bias
torch.Size([80])
/home/administrator/anaconda3/envs/deepgrand/lib/python3.8/site-packages/torchdiffeq/_impl/misc.py:11: UserWarning: EarlyStopDopri5: Unexpected arguments {'step_size': 1}
  warnings.warn('{}: Unexpected arguments {}'.format(solver.__class__.__name__, unused_kwargs))
Epoch: 001, Runtime 1.090136, Loss 1.949404, forward nfe 242, backward nfe 0, Train: 0.1429, Val: 0.0779, Test: 0.0893, Best time: 46.2173
Epoch: 054, Runtime 0.818458, Loss 0.719733, forward nfe 42346, backward nfe 0, Train: 0.8357, Val: 0.8191, Test: 0.8193, Best time: 128.0000
Epoch: 055, Runtime 0.801403, Loss 0.748048, forward nfe 43004, backward nfe 0, Train: 0.8357, Val: 0.8191, Test: 0.8193, Best time: 128.0000
Epoch: 056, Runtime 0.795698, Loss 0.641430, forward nfe 43656, backward nfe 0, Train: 0.8357, Val: 0.8191, Test: 0.8193, Best time: 128.0000
Epoch: 057, Runtime 0.787056, Loss 0.708198, forward nfe 44302, backward nfe 0, Train: 0.8357, Val: 0.8191, Test: 0.8193, Best time: 128.0000
Epoch: 058, Runtime 0.781655, Loss 0.652193, forward nfe 44942, backward nfe 0, Train: 0.8357, Val: 0.8191, Test: 0.8193, Best time: 128.0000
Epoch: 059, Runtime 0.774982, Loss 0.653973, forward nfe 45576, backward nfe 0, Train: 0.8357, Val: 0.8191, Test: 0.8193, Best time: 128.0000
Epoch: 060, Runtime 0.753609, Loss 0.644468, forward nfe 46198, backward nfe 0, Train: 0.8357, Val: 0.8191, Test: 0.8193, Best time: 128.0000
Epoch: 061, Runtime 0.756773, Loss 0.626568, forward nfe 46808, backward nfe 0, Train: 0.8357, Val: 0.8191, Test: 0.8193, Best time: 128.0000
Epoch: 062, Runtime 0.744204, Loss 0.632638, forward nfe 47424, backward nfe 0, Train: 0.8357, Val: 0.8191, Test: 0.8193, Best time: 128.0000
Epoch: 063, Runtime 0.743689, Loss 0.583014, forward nfe 48028, backward nfe 0, Train: 0.8357, Val: 0.8250, Test: 0.8335, Best time: 77.8904
Epoch: 064, Runtime 0.734300, Loss 0.612285, forward nfe 48632, backward nfe 0, Train: 0.8571, Val: 0.8279, Test: 0.8294, Best time: 136.1227
Epoch: 065, Runtime 0.743056, Loss 0.582172, forward nfe 49230, backward nfe 0, Train: 0.8571, Val: 0.8279, Test: 0.8294, Best time: 128.0000
Epoch: 066, Runtime 0.719592, Loss 0.574491, forward nfe 49822, backward nfe 0, Train: 0.8571, Val: 0.8279, Test: 0.8294, Best time: 128.0000
Epoch: 067, Runtime 0.721882, Loss 0.545318, forward nfe 50408, backward nfe 0, Train: 0.8571, Val: 0.8279, Test: 0.8294, Best time: 128.0000
Epoch: 068, Runtime 0.704621, Loss 0.514220, forward nfe 50982, backward nfe 0, Train: 0.8929, Val: 0.8324, Test: 0.8569, Best time: 77.8784
Epoch: 069, Runtime 0.853438, Loss 0.549461, forward nfe 51556, backward nfe 0, Train: 0.8643, Val: 0.8346, Test: 0.8487, Best time: 76.0199
Epoch: 070, Runtime 0.529318, Loss 0.567012, forward nfe 52124, backward nfe 0, Train: 0.8643, Val: 0.8346, Test: 0.8487, Best time: 128.0000
Epoch: 071, Runtime 0.519319, Loss 0.526303, forward nfe 52680, backward nfe 0, Train: 0.8643, Val: 0.8346, Test: 0.8487, Best time: 128.0000
Epoch: 072, Runtime 0.527282, Loss 0.504689, forward nfe 53230, backward nfe 0, Train: 0.8643, Val: 0.8346, Test: 0.8487, Best time: 128.0000
Epoch: 073, Runtime 0.524855, Loss 0.493281, forward nfe 53792, backward nfe 0, Train: 0.8643, Val: 0.8346, Test: 0.8487, Best time: 128.0000
Epoch: 074, Runtime 0.517563, Loss 0.531315, forward nfe 54336, backward nfe 0, Train: 0.8643, Val: 0.8346, Test: 0.8487, Best time: 128.0000
Epoch: 075, Runtime 0.512173, Loss 0.534886, forward nfe 54874, backward nfe 0, Train: 0.8643, Val: 0.8346, Test: 0.8487, Best time: 128.0000
Epoch: 076, Runtime 0.507086, Loss 0.534066, forward nfe 55406, backward nfe 0, Train: 0.8643, Val: 0.8346, Test: 0.8487, Best time: 128.0000
Epoch: 077, Runtime 0.489695, Loss 0.501270, forward nfe 55950, backward nfe 0, Train: 0.9143, Val: 0.8412, Test: 0.8467, Best time: 59.0177
Epoch: 078, Runtime 0.499471, Loss 0.460632, forward nfe 56470, backward nfe 0, Train: 0.9143, Val: 0.8412, Test: 0.8467, Best time: 128.0000
Epoch: 079, Runtime 0.497406, Loss 0.482146, forward nfe 57002, backward nfe 0, Train: 0.9143, Val: 0.8412, Test: 0.8467, Best time: 128.0000
Epoch: 080, Runtime 0.488118, Loss 0.486706, forward nfe 57516, backward nfe 0, Train: 0.9143, Val: 0.8412, Test: 0.8467, Best time: 128.0000
Epoch: 081, Runtime 0.482365, Loss 0.450566, forward nfe 58030, backward nfe 0, Train: 0.9143, Val: 0.8412, Test: 0.8467, Best time: 128.0000
Epoch: 082, Runtime 0.472872, Loss 0.467504, forward nfe 58538, backward nfe 0, Train: 0.9143, Val: 0.8412, Test: 0.8467, Best time: 128.0000
Epoch: 083, Runtime 0.472622, Loss 0.441904, forward nfe 59040, backward nfe 0, Train: 0.9143, Val: 0.8412, Test: 0.8467, Best time: 128.0000
Epoch: 084, Runtime 0.458177, Loss 0.438477, forward nfe 59536, backward nfe 0, Train: 0.9143, Val: 0.8412, Test: 0.8467, Best time: 128.0000
Epoch: 085, Runtime 0.455427, Loss 0.461953, forward nfe 60014, backward nfe 0, Train: 0.9143, Val: 0.8412, Test: 0.8467, Best time: 128.0000
Epoch: 086, Runtime 0.464162, Loss 0.471492, forward nfe 60498, backward nfe 0, Train: 0.9143, Val: 0.8412, Test: 0.8467, Best time: 128.0000
Epoch: 087, Runtime 0.456490, Loss 0.440828, forward nfe 60976, backward nfe 0, Train: 0.9143, Val: 0.8412, Test: 0.8467, Best time: 128.0000
Epoch: 088, Runtime 0.443005, Loss 0.427568, forward nfe 61454, backward nfe 0, Train: 0.9143, Val: 0.8412, Test: 0.8467, Best time: 128.0000
Epoch: 089, Runtime 0.607243, Loss 0.429782, forward nfe 61920, backward nfe 0, Train: 0.9143, Val: 0.8412, Test: 0.8467, Best time: 128.0000
Epoch: 090, Runtime 0.466804, Loss 0.456883, forward nfe 62392, backward nfe 0, Train: 0.9143, Val: 0.8412, Test: 0.8467, Best time: 128.0000
Epoch: 091, Runtime 0.463487, Loss 0.422807, forward nfe 62864, backward nfe 0, Train: 0.9143, Val: 0.8412, Test: 0.8467, Best time: 128.0000
Epoch: 092, Runtime 0.450706, Loss 0.456161, forward nfe 63318, backward nfe 0, Train: 0.9143, Val: 0.8412, Test: 0.8467, Best time: 128.0000
Epoch: 093, Runtime 0.444395, Loss 0.423111, forward nfe 63772, backward nfe 0, Train: 0.9143, Val: 0.8412, Test: 0.8467, Best time: 128.0000
Epoch: 094, Runtime 0.440548, Loss 0.454259, forward nfe 64220, backward nfe 0, Train: 0.9143, Val: 0.8412, Test: 0.8467, Best time: 128.0000
Epoch: 095, Runtime 0.438860, Loss 0.405712, forward nfe 64656, backward nfe 0, Train: 0.9143, Val: 0.8412, Test: 0.8467, Best time: 128.0000
Epoch: 096, Runtime 0.452234, Loss 0.388030, forward nfe 65098, backward nfe 0, Train: 0.9143, Val: 0.8412, Test: 0.8467, Best time: 128.0000
Epoch: 097, Runtime 0.423408, Loss 0.411820, forward nfe 65540, backward nfe 0, Train: 0.9143, Val: 0.8412, Test: 0.8467, Best time: 128.0000
Epoch: 098, Runtime 0.421276, Loss 0.384498, forward nfe 65964, backward nfe 0, Train: 0.9143, Val: 0.8412, Test: 0.8467, Best time: 128.0000
Epoch: 099, Runtime 0.412008, Loss 0.390416, forward nfe 66382, backward nfe 0, Train: 0.9143, Val: 0.8412, Test: 0.8467, Best time: 128.0000
best val accuracy 0.841176 with test accuracy 0.846701 at epoch 77 and best time 128.000000
[INFO] Loggin into 1_tbl_1_lr_grand_cora.json for seed #1...
[INFO] Experiment mode is :  ON
[INFO] ODE function :  laplacian
[INFO] Block type :  attention
[INFO] T value :  128.0
[INFO] L1 regularization on :  False
[INFO] L1 reg coefficient :  0.001
GNNEarly
m1.module.weight
torch.Size([80, 1433])
m1.module.bias
torch.Size([80])
m2.module.weight
torch.Size([7, 80])
m2.module.bias
torch.Size([7])
odeblock.odefunc.alpha_train
torch.Size([])
odeblock.odefunc.beta_train
torch.Size([])
odeblock.odefunc.alpha_sc
torch.Size([1])
odeblock.odefunc.beta_sc
torch.Size([1])
odeblock.odefunc.w
torch.Size([80, 80])
odeblock.odefunc.d
torch.Size([80])
odeblock.reg_odefunc.odefunc.alpha_train
torch.Size([])
odeblock.reg_odefunc.odefunc.beta_train
torch.Size([])
odeblock.reg_odefunc.odefunc.alpha_sc
torch.Size([1])
odeblock.reg_odefunc.odefunc.beta_sc
torch.Size([1])
odeblock.reg_odefunc.odefunc.w
torch.Size([80, 80])
odeblock.reg_odefunc.odefunc.d
torch.Size([80])
odeblock.multihead_att_layer.Q.weight
torch.Size([128, 80])
odeblock.multihead_att_layer.Q.bias
torch.Size([128])
odeblock.multihead_att_layer.V.weight
torch.Size([128, 80])
odeblock.multihead_att_layer.V.bias
torch.Size([128])
odeblock.multihead_att_layer.K.weight
torch.Size([128, 80])
odeblock.multihead_att_layer.K.bias
torch.Size([128])
odeblock.multihead_att_layer.Wout.weight
torch.Size([80, 16])
odeblock.multihead_att_layer.Wout.bias
torch.Size([80])
Epoch: 001, Runtime 0.842188, Loss 1.946357, forward nfe 242, backward nfe 0, Train: 0.1429, Val: 0.0801, Test: 0.0863, Best time: 128.0000
Epoch: 002, Runtime 0.839605, Loss 2.637000, forward nfe 1098, backward nfe 0, Train: 0.3071, Val: 0.3228, Test: 0.3228, Best time: 2.3580
Epoch: 003, Runtime 0.843050, Loss 1.896043, forward nfe 1954, backward nfe 0, Train: 0.3071, Val: 0.3228, Test: 0.3228, Best time: 128.0000
Epoch: 004, Runtime 0.803500, Loss 1.937891, forward nfe 2810, backward nfe 0, Train: 0.3714, Val: 0.3537, Test: 0.3553, Best time: 0.0894
Epoch: 005, Runtime 0.810910, Loss 1.942418, forward nfe 3666, backward nfe 0, Train: 0.4643, Val: 0.3853, Test: 0.3756, Best time: 0.9843
Epoch: 006, Runtime 0.808681, Loss 1.950823, forward nfe 4522, backward nfe 0, Train: 0.4500, Val: 0.4176, Test: 0.4102, Best time: 1.9054
Epoch: 007, Runtime 0.839393, Loss 1.960012, forward nfe 5378, backward nfe 0, Train: 0.4500, Val: 0.4176, Test: 0.4102, Best time: 128.0000
Epoch: 008, Runtime 1.026349, Loss 1.971710, forward nfe 6234, backward nfe 0, Train: 0.4500, Val: 0.4176, Test: 0.4102, Best time: 128.0000
Epoch: 009, Runtime 0.814453, Loss 1.966006, forward nfe 7090, backward nfe 0, Train: 0.4500, Val: 0.4176, Test: 0.4102, Best time: 128.0000
Epoch: 010, Runtime 0.798004, Loss 1.947497, forward nfe 7934, backward nfe 0, Train: 0.4500, Val: 0.4176, Test: 0.4102, Best time: 128.0000
Epoch: 011, Runtime 0.807758, Loss 1.942127, forward nfe 8790, backward nfe 0, Train: 0.4500, Val: 0.4176, Test: 0.4102, Best time: 128.0000
Epoch: 012, Runtime 0.835030, Loss 1.937269, forward nfe 9646, backward nfe 0, Train: 0.4500, Val: 0.4176, Test: 0.4102, Best time: 128.0000
Epoch: 013, Runtime 0.809762, Loss 1.929881, forward nfe 10496, backward nfe 0, Train: 0.4500, Val: 0.4176, Test: 0.4102, Best time: 128.0000
Epoch: 014, Runtime 0.803408, Loss 1.922792, forward nfe 11352, backward nfe 0, Train: 0.4500, Val: 0.4176, Test: 0.4102, Best time: 128.0000
Epoch: 015, Runtime 0.803708, Loss 1.916665, forward nfe 12202, backward nfe 0, Train: 0.4500, Val: 0.4176, Test: 0.4102, Best time: 128.0000
Epoch: 016, Runtime 0.833801, Loss 1.910084, forward nfe 13058, backward nfe 0, Train: 0.4500, Val: 0.4176, Test: 0.4102, Best time: 128.0000
Epoch: 017, Runtime 0.828178, Loss 1.905578, forward nfe 13914, backward nfe 0, Train: 0.4500, Val: 0.4176, Test: 0.4102, Best time: 128.0000
Epoch: 018, Runtime 0.843214, Loss 1.896698, forward nfe 14770, backward nfe 0, Train: 0.4500, Val: 0.4176, Test: 0.4102, Best time: 128.0000
Epoch: 019, Runtime 0.822241, Loss 1.881603, forward nfe 15614, backward nfe 0, Train: 0.4500, Val: 0.4176, Test: 0.4102, Best time: 128.0000
Epoch: 020, Runtime 0.797429, Loss 1.868687, forward nfe 16458, backward nfe 0, Train: 0.4500, Val: 0.4176, Test: 0.4102, Best time: 128.0000
Epoch: 021, Runtime 0.795003, Loss 1.849816, forward nfe 17302, backward nfe 0, Train: 0.4500, Val: 0.4176, Test: 0.4102, Best time: 128.0000
Epoch: 022, Runtime 0.801723, Loss 1.822017, forward nfe 18146, backward nfe 0, Train: 0.4500, Val: 0.4176, Test: 0.4102, Best time: 128.0000
Epoch: 023, Runtime 0.839458, Loss 1.802573, forward nfe 18984, backward nfe 0, Train: 0.4500, Val: 0.4176, Test: 0.4102, Best time: 128.0000
Epoch: 024, Runtime 0.827054, Loss 1.783336, forward nfe 19828, backward nfe 0, Train: 0.4500, Val: 0.4176, Test: 0.4102, Best time: 128.0000
Epoch: 025, Runtime 0.829217, Loss 1.760585, forward nfe 20672, backward nfe 0, Train: 0.4071, Val: 0.4324, Test: 0.4589, Best time: 5.0666
Epoch: 026, Runtime 0.814264, Loss 1.729733, forward nfe 21510, backward nfe 0, Train: 0.5286, Val: 0.5419, Test: 0.5594, Best time: 5.3932
Epoch: 027, Runtime 0.909081, Loss 1.699368, forward nfe 22354, backward nfe 0, Train: 0.5286, Val: 0.5801, Test: 0.5868, Best time: 7.6086
Epoch: 028, Runtime 0.815281, Loss 1.661573, forward nfe 23198, backward nfe 0, Train: 0.5643, Val: 0.6257, Test: 0.6203, Best time: 7.8922
Epoch: 029, Runtime 0.809274, Loss 1.636406, forward nfe 24036, backward nfe 0, Train: 0.6500, Val: 0.6559, Test: 0.6305, Best time: 13.3026
Epoch: 030, Runtime 0.810869, Loss 1.592686, forward nfe 24868, backward nfe 0, Train: 0.6786, Val: 0.6640, Test: 0.6477, Best time: 11.6662
Epoch: 031, Runtime 0.802254, Loss 1.566500, forward nfe 25700, backward nfe 0, Train: 0.6786, Val: 0.6640, Test: 0.6477, Best time: 128.0000
Epoch: 032, Runtime 0.808330, Loss 1.510844, forward nfe 26532, backward nfe 0, Train: 0.6786, Val: 0.6640, Test: 0.6477, Best time: 128.0000
Epoch: 033, Runtime 0.796482, Loss 1.496559, forward nfe 27358, backward nfe 0, Train: 0.6786, Val: 0.6640, Test: 0.6477, Best time: 128.0000
Epoch: 034, Runtime 0.789506, Loss 1.440818, forward nfe 28184, backward nfe 0, Train: 0.6786, Val: 0.6640, Test: 0.6477, Best time: 128.0000
Epoch: 035, Runtime 0.786514, Loss 1.397829, forward nfe 29004, backward nfe 0, Train: 0.6786, Val: 0.6640, Test: 0.6477, Best time: 128.0000
Epoch: 036, Runtime 0.781744, Loss 1.357584, forward nfe 29818, backward nfe 0, Train: 0.6786, Val: 0.6640, Test: 0.6477, Best time: 128.0000
Epoch: 037, Runtime 0.782512, Loss 1.330520, forward nfe 30626, backward nfe 0, Train: 0.7286, Val: 0.6816, Test: 0.6761, Best time: 28.8591
