[INFO] Experiment mode is :  ON
[INFO] ODE function :  ext_laplacian3
[INFO] Block type :  attention
[INFO] T value :  128.0
[INFO] L1 regularization on :  False
[INFO] L1 reg coefficient :  0.001
****************** Extended Laplacian Function V.3 ******************
Clipping Bound =  0.4
Alpha =  3.0
*********************************************************************
****************** Extended Laplacian Function V.3 ******************
Clipping Bound =  0.4
Alpha =  3.0
*********************************************************************
GNNEarly
m1.module.weight
torch.Size([128, 500])
m1.module.bias
torch.Size([128])
m2.module.weight
torch.Size([3, 128])
m2.module.bias
torch.Size([3])
odeblock.odefunc.alpha_train
torch.Size([])
odeblock.odefunc.beta_train
torch.Size([])
odeblock.odefunc.alpha_sc
torch.Size([1])
odeblock.odefunc.beta_sc
torch.Size([1])
odeblock.odefunc.w
torch.Size([128, 128])
odeblock.odefunc.d
torch.Size([128])
odeblock.reg_odefunc.odefunc.alpha_train
torch.Size([])
odeblock.reg_odefunc.odefunc.beta_train
torch.Size([])
odeblock.reg_odefunc.odefunc.alpha_sc
torch.Size([1])
odeblock.reg_odefunc.odefunc.beta_sc
torch.Size([1])
odeblock.reg_odefunc.odefunc.w
torch.Size([128, 128])
odeblock.reg_odefunc.odefunc.d
torch.Size([128])
odeblock.multihead_att_layer.Q.weight
torch.Size([16, 128])
odeblock.multihead_att_layer.Q.bias
torch.Size([16])
odeblock.multihead_att_layer.V.weight
torch.Size([16, 128])
odeblock.multihead_att_layer.V.bias
torch.Size([16])
odeblock.multihead_att_layer.K.weight
torch.Size([16, 128])
odeblock.multihead_att_layer.K.bias
torch.Size([16])
odeblock.multihead_att_layer.Wout.weight
torch.Size([128, 16])
odeblock.multihead_att_layer.Wout.bias
torch.Size([128])
Epoch: 001/100, Runtime 0.592705, Loss 1.100699, forward nfe 38, backward nfe 19, Train: 0.7000, Val: 0.5347, Test: 0.5494, Best time: 0.3345
Epoch: 008/100, Runtime 2.260749, Loss 0.895998, forward nfe 1446, backward nfe 1115, Train: 0.9000, Val: 0.7590, Test: 0.7623, Best time: 115.1583
Epoch: 009/100, Runtime 2.429048, Loss 0.798871, forward nfe 1666, backward nfe 1362, Train: 0.9000, Val: 0.7597, Test: 0.7710, Best time: 121.1824
Epoch: 010/100, Runtime 2.219536, Loss 0.696079, forward nfe 1886, backward nfe 1619, Train: 0.8833, Val: 0.7646, Test: 0.7692, Best time: 179.3643
Epoch: 011/100, Runtime 2.024693, Loss 0.594450, forward nfe 2100, backward nfe 1846, Train: 0.8833, Val: 0.7646, Test: 0.7692, Best time: 128.0000
Epoch: 012/100, Runtime 1.886862, Loss 0.482297, forward nfe 2326, backward nfe 2053, Train: 0.9000, Val: 0.7653, Test: 0.7698, Best time: 117.0594
Epoch: 013/100, Runtime 2.075022, Loss 0.391514, forward nfe 2558, backward nfe 2288, Train: 0.9167, Val: 0.7660, Test: 0.7722, Best time: 148.0716
Epoch: 014/100, Runtime 2.136586, Loss 0.323686, forward nfe 2784, backward nfe 2531, Train: 0.9000, Val: 0.7688, Test: 0.7693, Best time: 217.2719
Epoch: 015/100, Runtime 1.405818, Loss 0.310002, forward nfe 3004, backward nfe 2673, Train: 0.9500, Val: 0.7889, Test: 0.7881, Best time: 149.5330
Epoch: 016/100, Runtime 1.678214, Loss 0.219375, forward nfe 3224, backward nfe 2854, Train: 0.9833, Val: 0.8069, Test: 0.8038, Best time: 144.8615
Epoch: 017/100, Runtime 1.366097, Loss 0.202410, forward nfe 3444, backward nfe 2988, Train: 0.9833, Val: 0.8069, Test: 0.8038, Best time: 128.0000
Epoch: 018/100, Runtime 1.499496, Loss 0.142041, forward nfe 3670, backward nfe 3143, Train: 1.0000, Val: 0.8090, Test: 0.8057, Best time: 237.1518
Epoch: 019/100, Runtime 2.152620, Loss 0.128417, forward nfe 3884, backward nfe 3392, Train: 1.0000, Val: 0.8090, Test: 0.8057, Best time: 128.0000
Epoch: 020/100, Runtime 2.097087, Loss 0.114682, forward nfe 4092, backward nfe 3632, Train: 1.0000, Val: 0.8090, Test: 0.8057, Best time: 128.0000
Epoch: 021/100, Runtime 1.848978, Loss 0.119985, forward nfe 4306, backward nfe 3837, Train: 1.0000, Val: 0.8090, Test: 0.8057, Best time: 128.0000
Epoch: 022/100, Runtime 1.955001, Loss 0.111273, forward nfe 4520, backward nfe 4054, Train: 1.0000, Val: 0.8090, Test: 0.8057, Best time: 128.0000
Epoch: 023/100, Runtime 1.873625, Loss 0.109066, forward nfe 4746, backward nfe 4261, Train: 1.0000, Val: 0.8090, Test: 0.8057, Best time: 128.0000
Epoch: 024/100, Runtime 2.036058, Loss 0.133170, forward nfe 4960, backward nfe 4491, Train: 1.0000, Val: 0.8090, Test: 0.8057, Best time: 128.0000
Epoch: 025/100, Runtime 1.775474, Loss 0.104267, forward nfe 5180, backward nfe 4687, Train: 1.0000, Val: 0.8090, Test: 0.8057, Best time: 128.0000
Epoch: 026/100, Runtime 2.144473, Loss 0.163614, forward nfe 5388, backward nfe 4933, Train: 1.0000, Val: 0.8090, Test: 0.8057, Best time: 128.0000
Epoch: 027/100, Runtime 2.058316, Loss 0.161156, forward nfe 5602, backward nfe 5166, Train: 1.0000, Val: 0.8090, Test: 0.8057, Best time: 128.0000
Epoch: 028/100, Runtime 2.048224, Loss 0.164287, forward nfe 5822, backward nfe 5397, Train: 1.0000, Val: 0.8090, Test: 0.8057, Best time: 128.0000
Epoch: 029/100, Runtime 2.061794, Loss 0.159758, forward nfe 6042, backward nfe 5631, Train: 1.0000, Val: 0.8090, Test: 0.8057, Best time: 128.0000
Epoch: 030/100, Runtime 1.875403, Loss 0.140128, forward nfe 6268, backward nfe 5836, Train: 1.0000, Val: 0.8090, Test: 0.8057, Best time: 128.0000
Epoch: 031/100, Runtime 1.450541, Loss 0.111409, forward nfe 6488, backward nfe 5986, Train: 1.0000, Val: 0.8090, Test: 0.8057, Best time: 128.0000
Epoch: 032/100, Runtime 1.873140, Loss 0.162962, forward nfe 6708, backward nfe 6188, Train: 1.0000, Val: 0.8090, Test: 0.8057, Best time: 128.0000
Epoch: 033/100, Runtime 1.980711, Loss 0.117020, forward nfe 6928, backward nfe 6406, Train: 1.0000, Val: 0.8090, Test: 0.8057, Best time: 128.0000
Epoch: 034/100, Runtime 1.505387, Loss 0.129661, forward nfe 7166, backward nfe 6559, Train: 1.0000, Val: 0.8090, Test: 0.8057, Best time: 128.0000
Epoch: 035/100, Runtime 1.731259, Loss 0.122823, forward nfe 7380, backward nfe 6744, Train: 1.0000, Val: 0.8090, Test: 0.8057, Best time: 128.0000
Epoch: 036/100, Runtime 1.518194, Loss 0.067285, forward nfe 7612, backward nfe 6898, Train: 1.0000, Val: 0.8090, Test: 0.8057, Best time: 128.0000
Epoch: 037/100, Runtime 1.829462, Loss 0.109410, forward nfe 7838, backward nfe 7095, Train: 0.9833, Val: 0.8139, Test: 0.8100, Best time: 415.7497
Epoch: 038/100, Runtime 2.050008, Loss 0.105345, forward nfe 8058, backward nfe 7325, Train: 0.9833, Val: 0.8139, Test: 0.8100, Best time: 128.0000
Epoch: 039/100, Runtime 2.410268, Loss 0.098222, forward nfe 8278, backward nfe 7546, Train: 0.9833, Val: 0.8139, Test: 0.8100, Best time: 128.0000
Epoch: 040/100, Runtime 2.198610, Loss 0.058867, forward nfe 8498, backward nfe 7792, Train: 0.9833, Val: 0.8139, Test: 0.8100, Best time: 128.0000
Epoch: 041/100, Runtime 2.019265, Loss 0.105196, forward nfe 8718, backward nfe 8018, Train: 0.9833, Val: 0.8139, Test: 0.8100, Best time: 128.0000
Epoch: 042/100, Runtime 1.214815, Loss 0.080444, forward nfe 8950, backward nfe 8130, Train: 0.9833, Val: 0.8139, Test: 0.8100, Best time: 128.0000
Epoch: 043/100, Runtime 1.198762, Loss 0.105716, forward nfe 9176, backward nfe 8238, Train: 0.9833, Val: 0.8139, Test: 0.8100, Best time: 128.0000
Epoch: 044/100, Runtime 1.210078, Loss 0.051728, forward nfe 9408, backward nfe 8347, Train: 0.9833, Val: 0.8139, Test: 0.8100, Best time: 128.0000
Epoch: 045/100, Runtime 1.462367, Loss 0.095562, forward nfe 9640, backward nfe 8482, Train: 0.9833, Val: 0.8139, Test: 0.8100, Best time: 128.0000
Epoch: 046/100, Runtime 2.110052, Loss 0.086182, forward nfe 9860, backward nfe 8714, Train: 0.9833, Val: 0.8139, Test: 0.8100, Best time: 128.0000
Epoch: 047/100, Runtime 1.609465, Loss 0.120133, forward nfe 10086, backward nfe 8880, Train: 0.9833, Val: 0.8139, Test: 0.8100, Best time: 128.0000
Epoch: 048/100, Runtime 1.590321, Loss 0.104677, forward nfe 10318, backward nfe 9045, Train: 0.9833, Val: 0.8139, Test: 0.8100, Best time: 128.0000
Epoch: 049/100, Runtime 1.450390, Loss 0.088606, forward nfe 10538, backward nfe 9187, Train: 0.9833, Val: 0.8139, Test: 0.8100, Best time: 128.0000
Epoch: 050/100, Runtime 1.953637, Loss 0.097181, forward nfe 10764, backward nfe 9395, Train: 0.9833, Val: 0.8139, Test: 0.8100, Best time: 128.0000
Epoch: 051/100, Runtime 1.826345, Loss 0.066713, forward nfe 10978, backward nfe 9589, Train: 0.9833, Val: 0.8139, Test: 0.8100, Best time: 128.0000
Epoch: 052/100, Runtime 1.539139, Loss 0.089442, forward nfe 11210, backward nfe 9741, Train: 0.9833, Val: 0.8139, Test: 0.8100, Best time: 128.0000
Epoch: 053/100, Runtime 1.341932, Loss 0.094505, forward nfe 11436, backward nfe 9865, Train: 0.9833, Val: 0.8139, Test: 0.8100, Best time: 128.0000
Epoch: 054/100, Runtime 1.896929, Loss 0.077089, forward nfe 11662, backward nfe 10070, Train: 0.9833, Val: 0.8139, Test: 0.8100, Best time: 128.0000
Epoch: 055/100, Runtime 1.847244, Loss 0.087100, forward nfe 11876, backward nfe 10266, Train: 0.9833, Val: 0.8139, Test: 0.8100, Best time: 128.0000
Epoch: 056/100, Runtime 1.884663, Loss 0.076768, forward nfe 12096, backward nfe 10470, Train: 0.9833, Val: 0.8139, Test: 0.8100, Best time: 128.0000
Epoch: 057/100, Runtime 2.227978, Loss 0.079034, forward nfe 12310, backward nfe 10717, Train: 0.9833, Val: 0.8139, Test: 0.8100, Best time: 128.0000
Epoch: 058/100, Runtime 0.966859, Loss 0.061722, forward nfe 12548, backward nfe 10789, Train: 0.9833, Val: 0.8139, Test: 0.8100, Best time: 128.0000
Epoch: 059/100, Runtime 2.139438, Loss 0.065239, forward nfe 12768, backward nfe 11018, Train: 0.9833, Val: 0.8139, Test: 0.8100, Best time: 128.0000
Epoch: 060/100, Runtime 1.012822, Loss 0.061737, forward nfe 12994, backward nfe 11097, Train: 0.9833, Val: 0.8139, Test: 0.8100, Best time: 128.0000
Epoch: 061/100, Runtime 2.063663, Loss 0.092600, forward nfe 13214, backward nfe 11323, Train: 0.9833, Val: 0.8139, Test: 0.8100, Best time: 128.0000
Epoch: 062/100, Runtime 1.796019, Loss 0.078911, forward nfe 13446, backward nfe 11511, Train: 0.9833, Val: 0.8139, Test: 0.8100, Best time: 128.0000
Epoch: 063/100, Runtime 1.998966, Loss 0.063170, forward nfe 13672, backward nfe 11723, Train: 0.9833, Val: 0.8139, Test: 0.8100, Best time: 128.0000
Epoch: 064/100, Runtime 1.648851, Loss 0.096278, forward nfe 13904, backward nfe 11893, Train: 0.9833, Val: 0.8139, Test: 0.8100, Best time: 128.0000
Epoch: 065/100, Runtime 1.196060, Loss 0.082250, forward nfe 14130, backward nfe 11998, Train: 0.9833, Val: 0.8139, Test: 0.8100, Best time: 128.0000
Epoch: 066/100, Runtime 2.041898, Loss 0.082907, forward nfe 14350, backward nfe 12222, Train: 0.9833, Val: 0.8139, Test: 0.8100, Best time: 128.0000
Epoch: 067/100, Runtime 1.694814, Loss 0.058912, forward nfe 14576, backward nfe 12397, Train: 0.9833, Val: 0.8139, Test: 0.8100, Best time: 128.0000
Epoch: 068/100, Runtime 1.784876, Loss 0.044845, forward nfe 14790, backward nfe 12585, Train: 0.9833, Val: 0.8139, Test: 0.8100, Best time: 128.0000
Epoch: 069/100, Runtime 2.034141, Loss 0.050239, forward nfe 15010, backward nfe 12808, Train: 0.9833, Val: 0.8139, Test: 0.8100, Best time: 128.0000
Epoch: 070/100, Runtime 2.089634, Loss 0.118168, forward nfe 15224, backward nfe 13037, Train: 0.9833, Val: 0.8139, Test: 0.8100, Best time: 128.0000
Epoch: 071/100, Runtime 1.712693, Loss 0.049834, forward nfe 15456, backward nfe 13212, Train: 0.9833, Val: 0.8139, Test: 0.8100, Best time: 128.0000
Epoch: 072/100, Runtime 1.983113, Loss 0.046100, forward nfe 15688, backward nfe 13427, Train: 0.9833, Val: 0.8139, Test: 0.8100, Best time: 128.0000
Epoch: 073/100, Runtime 2.201949, Loss 0.078834, forward nfe 15896, backward nfe 13650, Train: 0.9833, Val: 0.8139, Test: 0.8100, Best time: 128.0000
Epoch: 074/100, Runtime 2.153041, Loss 0.068201, forward nfe 16122, backward nfe 13888, Train: 0.9833, Val: 0.8139, Test: 0.8100, Best time: 128.0000
Epoch: 075/100, Runtime 2.175232, Loss 0.105998, forward nfe 16354, backward nfe 14102, Train: 0.9833, Val: 0.8139, Test: 0.8100, Best time: 128.0000
Epoch: 076/100, Runtime 1.535944, Loss 0.099011, forward nfe 16586, backward nfe 14252, Train: 0.9833, Val: 0.8139, Test: 0.8100, Best time: 128.0000
Epoch: 077/100, Runtime 1.767809, Loss 0.043642, forward nfe 16824, backward nfe 14435, Train: 0.9833, Val: 0.8139, Test: 0.8100, Best time: 128.0000
Epoch: 078/100, Runtime 1.452920, Loss 0.073440, forward nfe 17056, backward nfe 14575, Train: 0.9833, Val: 0.8139, Test: 0.8100, Best time: 128.0000
Epoch: 079/100, Runtime 1.583796, Loss 0.050231, forward nfe 17288, backward nfe 14731, Train: 0.9833, Val: 0.8139, Test: 0.8100, Best time: 128.0000
Epoch: 080/100, Runtime 1.648514, Loss 0.052127, forward nfe 17526, backward nfe 14898, Train: 0.9833, Val: 0.8139, Test: 0.8100, Best time: 128.0000
Epoch: 081/100, Runtime 1.290212, Loss 0.069776, forward nfe 17758, backward nfe 15017, Train: 0.9833, Val: 0.8139, Test: 0.8100, Best time: 128.0000
Epoch: 082/100, Runtime 1.603451, Loss 0.062197, forward nfe 17984, backward nfe 15177, Train: 0.9833, Val: 0.8139, Test: 0.8100, Best time: 128.0000
Epoch: 083/100, Runtime 1.216826, Loss 0.067520, forward nfe 18216, backward nfe 15286, Train: 0.9833, Val: 0.8139, Test: 0.8100, Best time: 128.0000
Epoch: 084/100, Runtime 2.199437, Loss 0.050942, forward nfe 18430, backward nfe 15530, Train: 0.9833, Val: 0.8139, Test: 0.8100, Best time: 128.0000
Epoch: 085/100, Runtime 2.125144, Loss 0.062486, forward nfe 18650, backward nfe 15764, Train: 0.9833, Val: 0.8139, Test: 0.8100, Best time: 128.0000
Epoch: 086/100, Runtime 1.652243, Loss 0.068213, forward nfe 18882, backward nfe 15931, Train: 0.9833, Val: 0.8139, Test: 0.8100, Best time: 128.0000
Epoch: 087/100, Runtime 2.233405, Loss 0.057847, forward nfe 19102, backward nfe 16178, Train: 0.9833, Val: 0.8139, Test: 0.8100, Best time: 128.0000
Epoch: 088/100, Runtime 1.951041, Loss 0.057956, forward nfe 19328, backward nfe 16389, Train: 0.9833, Val: 0.8139, Test: 0.8100, Best time: 128.0000
Epoch: 089/100, Runtime 1.078236, Loss 0.065528, forward nfe 19560, backward nfe 16475, Train: 0.9833, Val: 0.8139, Test: 0.8100, Best time: 128.0000
Epoch: 090/100, Runtime 1.567532, Loss 0.046993, forward nfe 19798, backward nfe 16630, Train: 0.9833, Val: 0.8139, Test: 0.8100, Best time: 128.0000
Epoch: 091/100, Runtime 1.964933, Loss 0.057552, forward nfe 20018, backward nfe 16841, Train: 0.9833, Val: 0.8139, Test: 0.8100, Best time: 128.0000
Epoch: 092/100, Runtime 1.622443, Loss 0.054543, forward nfe 20256, backward nfe 17002, Train: 0.9833, Val: 0.8139, Test: 0.8100, Best time: 128.0000
Epoch: 093/100, Runtime 1.647513, Loss 0.077182, forward nfe 20494, backward nfe 17168, Train: 0.9833, Val: 0.8139, Test: 0.8100, Best time: 128.0000
Epoch: 094/100, Runtime 1.862415, Loss 0.063956, forward nfe 20732, backward nfe 17363, Train: 0.9833, Val: 0.8139, Test: 0.8100, Best time: 128.0000
Epoch: 095/100, Runtime 1.646814, Loss 0.065428, forward nfe 20964, backward nfe 17529, Train: 0.9833, Val: 0.8139, Test: 0.8100, Best time: 128.0000
Epoch: 096/100, Runtime 2.280470, Loss 0.113846, forward nfe 21196, backward nfe 17782, Train: 0.9833, Val: 0.8139, Test: 0.8100, Best time: 128.0000
Epoch: 097/100, Runtime 1.603183, Loss 0.082188, forward nfe 21422, backward nfe 17940, Train: 0.9833, Val: 0.8139, Test: 0.8100, Best time: 128.0000
Epoch: 098/100, Runtime 1.772721, Loss 0.063664, forward nfe 21660, backward nfe 18126, Train: 0.9833, Val: 0.8139, Test: 0.8100, Best time: 128.0000
Epoch: 099/100, Runtime 1.849896, Loss 0.045450, forward nfe 21886, backward nfe 18317, Train: 0.9833, Val: 0.8139, Test: 0.8100, Best time: 128.0000
best val accuracy 0.813889 with test accuracy 0.810013 at epoch 37 and best time 128.000000
[INFO] Loggin into 9_tbl_1_lr_deepgrand_pubmed.json for seed #1...
[INFO] Experiment mode is :  ON
[INFO] ODE function :  ext_laplacian3
[INFO] Block type :  attention
[INFO] T value :  128.0
[INFO] L1 regularization on :  False
[INFO] L1 reg coefficient :  0.001
****************** Extended Laplacian Function V.3 ******************
Clipping Bound =  0.4
Alpha =  3.0
*********************************************************************
****************** Extended Laplacian Function V.3 ******************
Clipping Bound =  0.4
Alpha =  3.0
*********************************************************************
GNNEarly
m1.module.weight
torch.Size([128, 500])
m1.module.bias
torch.Size([128])
m2.module.weight
torch.Size([3, 128])
m2.module.bias
torch.Size([3])
odeblock.odefunc.alpha_train
torch.Size([])
odeblock.odefunc.beta_train
torch.Size([])
odeblock.odefunc.alpha_sc
torch.Size([1])
odeblock.odefunc.beta_sc
torch.Size([1])
odeblock.odefunc.w
torch.Size([128, 128])
odeblock.odefunc.d
torch.Size([128])
odeblock.reg_odefunc.odefunc.alpha_train
torch.Size([])
odeblock.reg_odefunc.odefunc.beta_train
torch.Size([])
odeblock.reg_odefunc.odefunc.alpha_sc
torch.Size([1])
odeblock.reg_odefunc.odefunc.beta_sc
torch.Size([1])
odeblock.reg_odefunc.odefunc.w
torch.Size([128, 128])
odeblock.reg_odefunc.odefunc.d
torch.Size([128])
odeblock.multihead_att_layer.Q.weight
torch.Size([16, 128])
odeblock.multihead_att_layer.Q.bias
torch.Size([16])
odeblock.multihead_att_layer.V.weight
torch.Size([16, 128])
odeblock.multihead_att_layer.V.bias
torch.Size([16])
odeblock.multihead_att_layer.K.weight
torch.Size([16, 128])
odeblock.multihead_att_layer.K.bias
torch.Size([16])
odeblock.multihead_att_layer.Wout.weight
torch.Size([128, 16])
odeblock.multihead_att_layer.Wout.bias
torch.Size([128])
Epoch: 001/100, Runtime 0.547083, Loss 1.099394, forward nfe 38, backward nfe 12, Train: 0.9500, Val: 0.7090, Test: 0.7167, Best time: 60.5640
Epoch: 002/100, Runtime 2.086424, Loss 1.058544, forward nfe 264, backward nfe 242, Train: 0.9167, Val: 0.7167, Test: 0.7136, Best time: 56.3248
Epoch: 003/100, Runtime 1.700001, Loss 0.978264, forward nfe 478, backward nfe 419, Train: 0.8667, Val: 0.7257, Test: 0.7207, Best time: 182.0184
Epoch: 004/100, Runtime 2.250083, Loss 0.861780, forward nfe 698, backward nfe 663, Train: 0.8667, Val: 0.7257, Test: 0.7207, Best time: 128.0000
Epoch: 005/100, Runtime 2.172758, Loss 0.714701, forward nfe 918, backward nfe 903, Train: 0.8667, Val: 0.7257, Test: 0.7207, Best time: 128.0000
Epoch: 006/100, Runtime 2.367957, Loss 0.572223, forward nfe 1138, backward nfe 1145, Train: 0.8667, Val: 0.7257, Test: 0.7207, Best time: 128.0000
Epoch: 007/100, Runtime 2.030536, Loss 0.446956, forward nfe 1358, backward nfe 1366, Train: 0.8667, Val: 0.7257, Test: 0.7207, Best time: 128.0000
Epoch: 008/100, Runtime 2.318300, Loss 0.295113, forward nfe 1578, backward nfe 1601, Train: 0.8667, Val: 0.7264, Test: 0.7242, Best time: 491.4471
Epoch: 009/100, Runtime 1.460118, Loss 0.261335, forward nfe 1804, backward nfe 1743, Train: 0.8833, Val: 0.7271, Test: 0.7227, Best time: 128.0000
Epoch: 010/100, Runtime 2.077478, Loss 0.194743, forward nfe 2036, backward nfe 1967, Train: 0.8833, Val: 0.7271, Test: 0.7227, Best time: 128.0000
Epoch: 011/100, Runtime 1.788826, Loss 0.169100, forward nfe 2262, backward nfe 2156, Train: 0.9500, Val: 0.7312, Test: 0.7325, Best time: 118.6981
Epoch: 012/100, Runtime 2.365838, Loss 0.142721, forward nfe 2476, backward nfe 2424, Train: 0.9667, Val: 0.7458, Test: 0.7433, Best time: 72.1922
Epoch: 013/100, Runtime 1.753817, Loss 0.111136, forward nfe 2696, backward nfe 2606, Train: 0.9833, Val: 0.7618, Test: 0.7512, Best time: 37.0463
Epoch: 014/100, Runtime 1.353125, Loss 0.122790, forward nfe 2922, backward nfe 2734, Train: 0.9833, Val: 0.7618, Test: 0.7512, Best time: 128.0000
Epoch: 015/100, Runtime 1.269040, Loss 0.133219, forward nfe 3142, backward nfe 2852, Train: 0.9833, Val: 0.7618, Test: 0.7512, Best time: 128.0000
Epoch: 016/100, Runtime 1.588740, Loss 0.107295, forward nfe 3356, backward nfe 3013, Train: 0.9833, Val: 0.7618, Test: 0.7512, Best time: 128.0000
Epoch: 017/100, Runtime 1.157285, Loss 0.156911, forward nfe 3576, backward nfe 3116, Train: 0.9833, Val: 0.7618, Test: 0.7512, Best time: 128.0000
Epoch: 018/100, Runtime 1.439735, Loss 0.128925, forward nfe 3796, backward nfe 3256, Train: 0.9833, Val: 0.7618, Test: 0.7512, Best time: 128.0000
Epoch: 019/100, Runtime 1.523934, Loss 0.128458, forward nfe 4016, backward nfe 3407, Train: 1.0000, Val: 0.7750, Test: 0.7701, Best time: 103.9884
Epoch: 020/100, Runtime 1.173456, Loss 0.151511, forward nfe 4236, backward nfe 3513, Train: 1.0000, Val: 0.7750, Test: 0.7701, Best time: 128.0000
Epoch: 021/100, Runtime 1.670240, Loss 0.159904, forward nfe 4456, backward nfe 3685, Train: 1.0000, Val: 0.7750, Test: 0.7701, Best time: 128.0000
Epoch: 022/100, Runtime 1.982935, Loss 0.194906, forward nfe 4676, backward nfe 3899, Train: 1.0000, Val: 0.7750, Test: 0.7701, Best time: 128.0000
Epoch: 023/100, Runtime 2.018985, Loss 0.136293, forward nfe 4890, backward nfe 4111, Train: 1.0000, Val: 0.7750, Test: 0.7701, Best time: 128.0000
Epoch: 024/100, Runtime 1.557139, Loss 0.179050, forward nfe 5104, backward nfe 4269, Train: 1.0000, Val: 0.7750, Test: 0.7701, Best time: 128.0000
Epoch: 025/100, Runtime 2.165961, Loss 0.194023, forward nfe 5318, backward nfe 4504, Train: 1.0000, Val: 0.7750, Test: 0.7701, Best time: 128.0000
Epoch: 026/100, Runtime 1.775868, Loss 0.148730, forward nfe 5544, backward nfe 4691, Train: 1.0000, Val: 0.7750, Test: 0.7701, Best time: 128.0000
Epoch: 027/100, Runtime 1.922265, Loss 0.145188, forward nfe 5758, backward nfe 4900, Train: 1.0000, Val: 0.7750, Test: 0.7701, Best time: 128.0000
Epoch: 028/100, Runtime 1.779045, Loss 0.094258, forward nfe 5966, backward nfe 5087, Train: 1.0000, Val: 0.7750, Test: 0.7701, Best time: 128.0000
Epoch: 029/100, Runtime 1.777987, Loss 0.153538, forward nfe 6192, backward nfe 5273, Train: 1.0000, Val: 0.7750, Test: 0.7701, Best time: 128.0000
Epoch: 030/100, Runtime 1.922011, Loss 0.097962, forward nfe 6412, backward nfe 5482, Train: 1.0000, Val: 0.7750, Test: 0.7701, Best time: 128.0000
