[INFO] Experiment mode is :  ON
[INFO] ODE function :  laplacian
[INFO] Block type :  attention
[INFO] T value :  128.0
[INFO] L1 regularization on :  False
[INFO] L1 reg coefficient :  0.001
/home/administrator/anaconda3/envs/deepgrand/lib/python3.8/site-packages/torchdiffeq/_impl/misc.py:11: UserWarning: Dopri5Solver: Unexpected arguments {'step_size': 1}
  warnings.warn('{}: Unexpected arguments {}'.format(solver.__class__.__name__, unused_kwargs))
GNNEarly
m1.module.weight
torch.Size([80, 1433])
m1.module.bias
torch.Size([80])
m2.module.weight
torch.Size([7, 80])
m2.module.bias
torch.Size([7])
odeblock.odefunc.alpha_train
torch.Size([])
odeblock.odefunc.beta_train
torch.Size([])
odeblock.odefunc.alpha_sc
torch.Size([1])
odeblock.odefunc.beta_sc
torch.Size([1])
odeblock.odefunc.w
torch.Size([80, 80])
odeblock.odefunc.d
torch.Size([80])
odeblock.reg_odefunc.odefunc.alpha_train
torch.Size([])
odeblock.reg_odefunc.odefunc.beta_train
torch.Size([])
odeblock.reg_odefunc.odefunc.alpha_sc
torch.Size([1])
odeblock.reg_odefunc.odefunc.beta_sc
torch.Size([1])
odeblock.reg_odefunc.odefunc.w
torch.Size([80, 80])
odeblock.reg_odefunc.odefunc.d
torch.Size([80])
odeblock.multihead_att_layer.Q.weight
torch.Size([128, 80])
odeblock.multihead_att_layer.Q.bias
torch.Size([128])
odeblock.multihead_att_layer.V.weight
torch.Size([128, 80])
odeblock.multihead_att_layer.V.bias
torch.Size([128])
odeblock.multihead_att_layer.K.weight
torch.Size([128, 80])
odeblock.multihead_att_layer.K.bias
torch.Size([128])
odeblock.multihead_att_layer.Wout.weight
torch.Size([80, 16])
odeblock.multihead_att_layer.Wout.bias
torch.Size([80])
/home/administrator/anaconda3/envs/deepgrand/lib/python3.8/site-packages/torchdiffeq/_impl/misc.py:11: UserWarning: EarlyStopDopri5: Unexpected arguments {'step_size': 1}
  warnings.warn('{}: Unexpected arguments {}'.format(solver.__class__.__name__, unused_kwargs))
Epoch: 001, Runtime 1.105339, Loss 1.947708, forward nfe 236, backward nfe 0, Train: 0.1214, Val: 0.3059, Test: 0.2741, Best time: 330.9180
Epoch: 034, Runtime 0.914991, Loss 0.635769, forward nfe 27308, backward nfe 0, Train: 0.8714, Val: 0.8162, Test: 0.8061, Best time: 114.8010
Epoch: 035, Runtime 0.913249, Loss 0.628158, forward nfe 28044, backward nfe 0, Train: 0.8714, Val: 0.8162, Test: 0.8061, Best time: 128.0000
Epoch: 036, Runtime 0.895367, Loss 0.648956, forward nfe 28780, backward nfe 0, Train: 0.8714, Val: 0.8162, Test: 0.8061, Best time: 128.0000
Epoch: 037, Runtime 0.885606, Loss 0.637030, forward nfe 29498, backward nfe 0, Train: 0.8714, Val: 0.8162, Test: 0.8061, Best time: 128.0000
Epoch: 038, Runtime 0.878770, Loss 0.585241, forward nfe 30222, backward nfe 0, Train: 0.8714, Val: 0.8162, Test: 0.8061, Best time: 128.0000
Epoch: 039, Runtime 0.872751, Loss 0.650246, forward nfe 30934, backward nfe 0, Train: 0.8714, Val: 0.8162, Test: 0.8061, Best time: 128.0000
Epoch: 040, Runtime 0.865746, Loss 0.594409, forward nfe 31640, backward nfe 0, Train: 0.8714, Val: 0.8162, Test: 0.8061, Best time: 128.0000
Epoch: 041, Runtime 1.055524, Loss 0.616460, forward nfe 32340, backward nfe 0, Train: 0.8714, Val: 0.8162, Test: 0.8061, Best time: 128.0000
Epoch: 042, Runtime 0.643446, Loss 0.596010, forward nfe 33016, backward nfe 0, Train: 0.8714, Val: 0.8162, Test: 0.8061, Best time: 128.0000
Epoch: 043, Runtime 0.639013, Loss 0.696159, forward nfe 33692, backward nfe 0, Train: 0.8714, Val: 0.8162, Test: 0.8061, Best time: 128.0000
Epoch: 044, Runtime 0.638398, Loss 0.622302, forward nfe 34362, backward nfe 0, Train: 0.8714, Val: 0.8162, Test: 0.8061, Best time: 128.0000
Epoch: 045, Runtime 0.671724, Loss 0.610699, forward nfe 35032, backward nfe 0, Train: 0.8714, Val: 0.8162, Test: 0.8061, Best time: 128.0000
Epoch: 046, Runtime 0.660187, Loss 0.609498, forward nfe 35690, backward nfe 0, Train: 0.8714, Val: 0.8162, Test: 0.8061, Best time: 128.0000
Epoch: 047, Runtime 0.647803, Loss 0.569172, forward nfe 36342, backward nfe 0, Train: 0.8714, Val: 0.8162, Test: 0.8061, Best time: 128.0000
Epoch: 048, Runtime 0.639136, Loss 0.513154, forward nfe 36994, backward nfe 0, Train: 0.8714, Val: 0.8162, Test: 0.8061, Best time: 128.0000
Epoch: 049, Runtime 0.632395, Loss 0.491472, forward nfe 37640, backward nfe 0, Train: 0.8000, Val: 0.8287, Test: 0.8071, Best time: 204.9073
Epoch: 050, Runtime 0.630249, Loss 0.520643, forward nfe 38268, backward nfe 0, Train: 0.8000, Val: 0.8287, Test: 0.8071, Best time: 128.0000
Epoch: 051, Runtime 0.610980, Loss 0.526725, forward nfe 38896, backward nfe 0, Train: 0.8000, Val: 0.8287, Test: 0.8071, Best time: 128.0000
Epoch: 052, Runtime 0.607238, Loss 0.534649, forward nfe 39518, backward nfe 0, Train: 0.8000, Val: 0.8287, Test: 0.8071, Best time: 128.0000
Epoch: 053, Runtime 0.614543, Loss 0.538767, forward nfe 40140, backward nfe 0, Train: 0.8000, Val: 0.8287, Test: 0.8071, Best time: 128.0000
Epoch: 054, Runtime 0.604072, Loss 0.454601, forward nfe 40756, backward nfe 0, Train: 0.8000, Val: 0.8287, Test: 0.8071, Best time: 128.0000
Epoch: 055, Runtime 0.588905, Loss 0.588832, forward nfe 41354, backward nfe 0, Train: 0.8000, Val: 0.8287, Test: 0.8071, Best time: 128.0000
Epoch: 056, Runtime 0.588580, Loss 0.486292, forward nfe 41952, backward nfe 0, Train: 0.8000, Val: 0.8287, Test: 0.8071, Best time: 128.0000
Epoch: 057, Runtime 0.596506, Loss 0.503192, forward nfe 42550, backward nfe 0, Train: 0.8000, Val: 0.8287, Test: 0.8071, Best time: 128.0000
Epoch: 058, Runtime 0.611578, Loss 0.519303, forward nfe 43148, backward nfe 0, Train: 0.8000, Val: 0.8287, Test: 0.8071, Best time: 128.0000
Epoch: 059, Runtime 0.622890, Loss 0.548943, forward nfe 43734, backward nfe 0, Train: 0.8000, Val: 0.8287, Test: 0.8071, Best time: 128.0000
Epoch: 060, Runtime 0.542450, Loss 0.618588, forward nfe 44308, backward nfe 0, Train: 0.8000, Val: 0.8287, Test: 0.8071, Best time: 128.0000
Epoch: 061, Runtime 0.549114, Loss 0.652201, forward nfe 44876, backward nfe 0, Train: 0.8000, Val: 0.8287, Test: 0.8071, Best time: 128.0000
Epoch: 062, Runtime 0.544749, Loss 0.425923, forward nfe 45450, backward nfe 0, Train: 0.8000, Val: 0.8287, Test: 0.8071, Best time: 128.0000
Epoch: 063, Runtime 0.550997, Loss 0.564028, forward nfe 46018, backward nfe 0, Train: 0.8000, Val: 0.8287, Test: 0.8071, Best time: 128.0000
Epoch: 064, Runtime 0.557785, Loss 0.535091, forward nfe 46580, backward nfe 0, Train: 0.8000, Val: 0.8287, Test: 0.8071, Best time: 128.0000
Epoch: 065, Runtime 0.564081, Loss 0.492439, forward nfe 47142, backward nfe 0, Train: 0.8000, Val: 0.8287, Test: 0.8071, Best time: 128.0000
Epoch: 066, Runtime 0.535999, Loss 0.583811, forward nfe 47692, backward nfe 0, Train: 0.8000, Val: 0.8287, Test: 0.8071, Best time: 128.0000
Epoch: 067, Runtime 0.551169, Loss 0.533399, forward nfe 48236, backward nfe 0, Train: 0.8000, Val: 0.8287, Test: 0.8071, Best time: 128.0000
Epoch: 068, Runtime 0.539705, Loss 0.455043, forward nfe 48780, backward nfe 0, Train: 0.8000, Val: 0.8287, Test: 0.8071, Best time: 128.0000
Epoch: 069, Runtime 0.543928, Loss 0.612741, forward nfe 49312, backward nfe 0, Train: 0.8000, Val: 0.8287, Test: 0.8071, Best time: 128.0000
Epoch: 070, Runtime 0.529855, Loss 0.569700, forward nfe 49850, backward nfe 0, Train: 0.8000, Val: 0.8287, Test: 0.8071, Best time: 128.0000
Epoch: 071, Runtime 0.525356, Loss 0.553712, forward nfe 50382, backward nfe 0, Train: 0.8000, Val: 0.8287, Test: 0.8071, Best time: 128.0000
Epoch: 072, Runtime 0.522966, Loss 0.755634, forward nfe 50902, backward nfe 0, Train: 0.8000, Val: 0.8287, Test: 0.8071, Best time: 128.0000
Epoch: 073, Runtime 0.512647, Loss 0.455993, forward nfe 51422, backward nfe 0, Train: 0.8000, Val: 0.8287, Test: 0.8071, Best time: 128.0000
Epoch: 074, Runtime 0.512305, Loss 0.502290, forward nfe 51930, backward nfe 0, Train: 0.8000, Val: 0.8287, Test: 0.8071, Best time: 128.0000
Epoch: 075, Runtime 0.514642, Loss 0.496908, forward nfe 52438, backward nfe 0, Train: 0.8000, Val: 0.8287, Test: 0.8071, Best time: 128.0000
Epoch: 076, Runtime 0.504063, Loss 0.484171, forward nfe 52940, backward nfe 0, Train: 0.8000, Val: 0.8287, Test: 0.8071, Best time: 128.0000
Epoch: 077, Runtime 0.504560, Loss 0.464517, forward nfe 53442, backward nfe 0, Train: 0.8000, Val: 0.8287, Test: 0.8071, Best time: 128.0000
Epoch: 078, Runtime 0.494319, Loss 0.512418, forward nfe 53944, backward nfe 0, Train: 0.8000, Val: 0.8287, Test: 0.8071, Best time: 128.0000
Epoch: 079, Runtime 0.492868, Loss 0.539168, forward nfe 54428, backward nfe 0, Train: 0.9000, Val: 0.8324, Test: 0.8234, Best time: 112.9316
Epoch: 080, Runtime 0.473223, Loss 0.448857, forward nfe 54912, backward nfe 0, Train: 0.9000, Val: 0.8324, Test: 0.8234, Best time: 128.0000
Epoch: 081, Runtime 0.479604, Loss 0.472907, forward nfe 55384, backward nfe 0, Train: 0.9000, Val: 0.8324, Test: 0.8234, Best time: 128.0000
Epoch: 082, Runtime 0.477656, Loss 0.444748, forward nfe 55862, backward nfe 0, Train: 0.9000, Val: 0.8324, Test: 0.8234, Best time: 128.0000
Epoch: 083, Runtime 0.479637, Loss 0.522495, forward nfe 56340, backward nfe 0, Train: 0.9000, Val: 0.8324, Test: 0.8234, Best time: 128.0000
Epoch: 084, Runtime 0.478194, Loss 0.461386, forward nfe 56812, backward nfe 0, Train: 0.9000, Val: 0.8324, Test: 0.8234, Best time: 128.0000
Epoch: 085, Runtime 0.462041, Loss 0.473527, forward nfe 57278, backward nfe 0, Train: 0.9357, Val: 0.8434, Test: 0.8335, Best time: 73.9448
Epoch: 086, Runtime 0.479057, Loss 0.457052, forward nfe 57738, backward nfe 0, Train: 0.9357, Val: 0.8434, Test: 0.8335, Best time: 128.0000
Epoch: 087, Runtime 0.456246, Loss 0.494653, forward nfe 58192, backward nfe 0, Train: 0.9357, Val: 0.8434, Test: 0.8335, Best time: 128.0000
Epoch: 088, Runtime 0.454860, Loss 0.395138, forward nfe 58646, backward nfe 0, Train: 0.9357, Val: 0.8434, Test: 0.8335, Best time: 128.0000
Epoch: 089, Runtime 0.456178, Loss 0.399366, forward nfe 59094, backward nfe 0, Train: 0.9357, Val: 0.8434, Test: 0.8335, Best time: 128.0000
Epoch: 090, Runtime 0.443620, Loss 0.375267, forward nfe 59542, backward nfe 0, Train: 0.9357, Val: 0.8434, Test: 0.8335, Best time: 128.0000
Epoch: 091, Runtime 0.450435, Loss 0.365154, forward nfe 59984, backward nfe 0, Train: 0.9357, Val: 0.8434, Test: 0.8335, Best time: 128.0000
Epoch: 092, Runtime 0.693137, Loss 0.414212, forward nfe 60426, backward nfe 0, Train: 0.9357, Val: 0.8434, Test: 0.8335, Best time: 128.0000
Epoch: 093, Runtime 0.461782, Loss 0.358362, forward nfe 60868, backward nfe 0, Train: 0.9357, Val: 0.8434, Test: 0.8335, Best time: 128.0000
Epoch: 094, Runtime 0.436076, Loss 0.366129, forward nfe 61304, backward nfe 0, Train: 0.9357, Val: 0.8434, Test: 0.8335, Best time: 128.0000
Epoch: 095, Runtime 0.491423, Loss 0.410892, forward nfe 61740, backward nfe 0, Train: 0.9357, Val: 0.8434, Test: 0.8335, Best time: 128.0000
Epoch: 096, Runtime 0.445775, Loss 0.356375, forward nfe 62170, backward nfe 0, Train: 0.9357, Val: 0.8434, Test: 0.8335, Best time: 128.0000
Epoch: 097, Runtime 0.436218, Loss 0.424249, forward nfe 62606, backward nfe 0, Train: 0.9357, Val: 0.8434, Test: 0.8335, Best time: 128.0000
Epoch: 098, Runtime 0.428558, Loss 0.378363, forward nfe 63024, backward nfe 0, Train: 0.9357, Val: 0.8434, Test: 0.8335, Best time: 128.0000
Epoch: 099, Runtime 0.423223, Loss 0.360831, forward nfe 63442, backward nfe 0, Train: 0.9357, Val: 0.8434, Test: 0.8335, Best time: 128.0000
best val accuracy 0.843382 with test accuracy 0.833503 at epoch 85 and best time 128.000000
[INFO] Loggin into 1_tbl_1_lr_grand_cora.json for seed #1...
[INFO] Experiment mode is :  ON
[INFO] ODE function :  laplacian
[INFO] Block type :  attention
[INFO] T value :  128.0
[INFO] L1 regularization on :  False
[INFO] L1 reg coefficient :  0.001
GNNEarly
m1.module.weight
torch.Size([80, 1433])
m1.module.bias
torch.Size([80])
m2.module.weight
torch.Size([7, 80])
m2.module.bias
torch.Size([7])
odeblock.odefunc.alpha_train
torch.Size([])
odeblock.odefunc.beta_train
torch.Size([])
odeblock.odefunc.alpha_sc
torch.Size([1])
odeblock.odefunc.beta_sc
torch.Size([1])
odeblock.odefunc.w
torch.Size([80, 80])
odeblock.odefunc.d
torch.Size([80])
odeblock.reg_odefunc.odefunc.alpha_train
torch.Size([])
odeblock.reg_odefunc.odefunc.beta_train
torch.Size([])
odeblock.reg_odefunc.odefunc.alpha_sc
torch.Size([1])
odeblock.reg_odefunc.odefunc.beta_sc
torch.Size([1])
odeblock.reg_odefunc.odefunc.w
torch.Size([80, 80])
odeblock.reg_odefunc.odefunc.d
torch.Size([80])
odeblock.multihead_att_layer.Q.weight
torch.Size([128, 80])
odeblock.multihead_att_layer.Q.bias
torch.Size([128])
odeblock.multihead_att_layer.V.weight
torch.Size([128, 80])
odeblock.multihead_att_layer.V.bias
torch.Size([128])
odeblock.multihead_att_layer.K.weight
torch.Size([128, 80])
odeblock.multihead_att_layer.K.bias
torch.Size([128])
odeblock.multihead_att_layer.Wout.weight
torch.Size([80, 16])
odeblock.multihead_att_layer.Wout.bias
torch.Size([80])
Epoch: 001, Runtime 0.849396, Loss 1.946263, forward nfe 242, backward nfe 0, Train: 0.2357, Val: 0.2184, Test: 0.1929, Best time: 0.0992
Epoch: 002, Runtime 0.829271, Loss 1.933685, forward nfe 1086, backward nfe 0, Train: 0.4929, Val: 0.5272, Test: 0.5279, Best time: 1.1501
Epoch: 003, Runtime 0.845263, Loss 1.893218, forward nfe 1930, backward nfe 0, Train: 0.5857, Val: 0.5640, Test: 0.5756, Best time: 4.1822
Epoch: 004, Runtime 0.849917, Loss 1.825634, forward nfe 2780, backward nfe 0, Train: 0.7143, Val: 0.6868, Test: 0.6863, Best time: 71.3313
Epoch: 005, Runtime 0.841450, Loss 1.677265, forward nfe 3624, backward nfe 0, Train: 0.7714, Val: 0.7221, Test: 0.7228, Best time: 56.4734
Epoch: 006, Runtime 0.840291, Loss 1.504651, forward nfe 4474, backward nfe 0, Train: 0.7714, Val: 0.7221, Test: 0.7228, Best time: 128.0000
Epoch: 007, Runtime 0.838059, Loss 1.347700, forward nfe 5324, backward nfe 0, Train: 0.7500, Val: 0.7493, Test: 0.7533, Best time: 39.1493
Epoch: 008, Runtime 0.803002, Loss 1.159507, forward nfe 6168, backward nfe 0, Train: 0.7500, Val: 0.7493, Test: 0.7533, Best time: 128.0000
Epoch: 009, Runtime 0.799576, Loss 1.063093, forward nfe 7006, backward nfe 0, Train: 0.7500, Val: 0.7493, Test: 0.7533, Best time: 128.0000
Epoch: 010, Runtime 0.830749, Loss 0.953906, forward nfe 7844, backward nfe 0, Train: 0.7500, Val: 0.7493, Test: 0.7533, Best time: 128.0000
Epoch: 011, Runtime 0.810666, Loss 0.902274, forward nfe 8670, backward nfe 0, Train: 0.8143, Val: 0.8000, Test: 0.7990, Best time: 130.4703
Epoch: 012, Runtime 0.786644, Loss 0.851982, forward nfe 9496, backward nfe 0, Train: 0.8143, Val: 0.8000, Test: 0.7990, Best time: 128.0000
Epoch: 013, Runtime 0.789090, Loss 0.783381, forward nfe 10322, backward nfe 0, Train: 0.8143, Val: 0.8000, Test: 0.7990, Best time: 128.0000
Epoch: 014, Runtime 0.786179, Loss 0.818368, forward nfe 11148, backward nfe 0, Train: 0.8143, Val: 0.8000, Test: 0.7990, Best time: 128.0000
Epoch: 015, Runtime 0.786939, Loss 0.843118, forward nfe 11974, backward nfe 0, Train: 0.8143, Val: 0.8000, Test: 0.7990, Best time: 128.0000
Epoch: 016, Runtime 0.795008, Loss 0.881142, forward nfe 12794, backward nfe 0, Train: 0.8143, Val: 0.8000, Test: 0.7990, Best time: 128.0000
Epoch: 017, Runtime 0.806168, Loss 0.718918, forward nfe 13608, backward nfe 0, Train: 0.8143, Val: 0.8000, Test: 0.7990, Best time: 128.0000
Epoch: 018, Runtime 0.790045, Loss 0.959038, forward nfe 14410, backward nfe 0, Train: 0.8143, Val: 0.8000, Test: 0.7990, Best time: 128.0000
Epoch: 019, Runtime 0.775811, Loss 0.747619, forward nfe 15206, backward nfe 0, Train: 0.8143, Val: 0.8000, Test: 0.7990, Best time: 128.0000
Epoch: 020, Runtime 0.769703, Loss 0.775096, forward nfe 15996, backward nfe 0, Train: 0.8571, Val: 0.8044, Test: 0.8132, Best time: 38.3956
Epoch: 021, Runtime 0.772944, Loss 0.908877, forward nfe 16774, backward nfe 0, Train: 0.8571, Val: 0.8044, Test: 0.8132, Best time: 128.0000
Epoch: 022, Runtime 0.769414, Loss 0.620509, forward nfe 17552, backward nfe 0, Train: 0.8571, Val: 0.8044, Test: 0.8132, Best time: 128.0000
Epoch: 023, Runtime 0.755437, Loss 0.697587, forward nfe 18318, backward nfe 0, Train: 0.8571, Val: 0.8044, Test: 0.8132, Best time: 128.0000
Epoch: 024, Runtime 0.750534, Loss 0.764407, forward nfe 19084, backward nfe 0, Train: 0.8571, Val: 0.8044, Test: 0.8132, Best time: 128.0000
Epoch: 025, Runtime 0.750491, Loss 0.538306, forward nfe 19850, backward nfe 0, Train: 0.8571, Val: 0.8044, Test: 0.8132, Best time: 128.0000
Epoch: 026, Runtime 0.727294, Loss 0.730902, forward nfe 20616, backward nfe 0, Train: 0.8571, Val: 0.8044, Test: 0.8132, Best time: 128.0000
Epoch: 027, Runtime 0.725516, Loss 0.693681, forward nfe 21376, backward nfe 0, Train: 0.8571, Val: 0.8044, Test: 0.8132, Best time: 128.0000
Epoch: 028, Runtime 0.702164, Loss 0.629399, forward nfe 22124, backward nfe 0, Train: 0.8571, Val: 0.8044, Test: 0.8132, Best time: 128.0000
Epoch: 029, Runtime 0.750654, Loss 0.553207, forward nfe 22860, backward nfe 0, Train: 0.8571, Val: 0.8044, Test: 0.8132, Best time: 128.0000
Epoch: 030, Runtime 0.698726, Loss 0.678744, forward nfe 23596, backward nfe 0, Train: 0.8571, Val: 0.8044, Test: 0.8132, Best time: 128.0000
Epoch: 031, Runtime 0.723186, Loss 0.596483, forward nfe 24332, backward nfe 0, Train: 0.8571, Val: 0.8044, Test: 0.8132, Best time: 128.0000
Epoch: 032, Runtime 0.717768, Loss 0.554090, forward nfe 25056, backward nfe 0, Train: 0.8571, Val: 0.8044, Test: 0.8132, Best time: 128.0000
Epoch: 033, Runtime 0.706381, Loss 0.645214, forward nfe 25780, backward nfe 0, Train: 0.8571, Val: 0.8066, Test: 0.8122, Best time: 95.7339
Epoch: 034, Runtime 0.699853, Loss 0.621785, forward nfe 26498, backward nfe 0, Train: 0.8571, Val: 0.8066, Test: 0.8122, Best time: 128.0000
Epoch: 035, Runtime 0.697016, Loss 0.561550, forward nfe 27210, backward nfe 0, Train: 0.8571, Val: 0.8066, Test: 0.8122, Best time: 128.0000
Epoch: 036, Runtime 0.699970, Loss 0.579802, forward nfe 27916, backward nfe 0, Train: 0.8571, Val: 0.8066, Test: 0.8122, Best time: 128.0000
Epoch: 037, Runtime 0.915844, Loss 0.621501, forward nfe 28622, backward nfe 0, Train: 0.8571, Val: 0.8066, Test: 0.8122, Best time: 128.0000
